,GISJOIN,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
1347,G3200030005438,,4.66666666667,,,,,,,6.83333333333,,,,,8.71111111111,8.375,,,,,,,6.21052631579,,,,7.58333333333,,6.1875,,6.34482758621,,,,,,,,5.71428571429,,,,7.33333333333,,,,,,,6.33333333333,,,,,,,,5.22222222222,,,,,,,,,,7.19047619048,,4.66666666667,,,7.0625,,3.33333333333,,,,,5.22222222222,,,,,,6.33333333333,,,7.58333333333,,,,,,,,,,,,6.22222222222,,,,,,,,,,,,,,7.85714285714,,,,,6.21052631579,,,,10.2258064516,,,,,,,,,,,,6.22222222222,,,,,,,,11.6666666667,6.09655172414,,4.45,,,,,,6.57142857143,,,11.0,,,,,,,,,9.9,,,5.0,,,,,,,,,,,,,,
1348,G3200030005439,,7.11111111111,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,G3200030005501,,9.15037593985,,4.95652173913,,,,,8.4,,,,,,4.31578947368,,,,,,5.92857142857,,,7.86666666667,,,,,,,,,,,,,,5.27777777778,,,,10.1038961039,,,,,,,,,,,,,,,,,,,,,,,,,6.4,5.83333333333,,,,10.1038961039,,,,,5.66666666667,,,,,,,,,,,,5.0,,,,,,7.86666666667,,10.4411764706,,5.83333333333,5.57692307692,,,,,,,,,,,,,,6.42857142857,,,,,,5.92857142857,,,,,,,,,,,,,,,,,,,,,,,,5.50943396226,,5.57692307692,,,,,,7.52941176471,,,,,7.86666666667,,,5.57692307692,,,,7.5,3.5,,4.31578947368,,,,,,,,,,,,,,
1350,G3200030005613,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,G3200030005711,,7.07142857143,,,,,,,,,,,,,,,,,,,6.4358974359,,,,,,,5.60606060606,,,,,,,,,,,,,,6.66666666667,,,,,,,,,,,,,,,,,,,,5.54545454545,,,,,,,,,,7.71428571429,,,,,,,,,,,,,,,,,,,,5.5,,,3.5,,,,,,,,,,,,,,,,,,,,,,5.0,,,6.4358974359,,,,,6.14285714286,5.54545454545,,,,,,,,,,,,,,6.4358974359,4.16666666667,,,6.00917431193,,,,,,,,5.54545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,G3200030005712,,9.30136986301,7.83673469388,5.75,,,,,7.33333333333,10.9619047619,,,,,5.27272727273,,6.65432098765,,,,9.43209876543,9.87037037037,,,,,,5.75,8.09034267913,6.79487179487,,,,5.33333333333,,,,,,,,6.65432098765,,,,,7.0,7.18181818182,,,6.65432098765,6.2380952381,,,4.57142857143,,,,,,7.20618556701,8.78799249531,,,4.57142857143,,6.94285714286,,,,,6.90625,,5.33333333333,,,,,,,,9.87037037037,,,4.57142857143,,,,,,,,,8.78799249531,8.78260869565,,,,,6.36842105263,,,,,,,10.8461538462,,,,,,,,,,,,10.5227272727,9.43209876543,,,,,,,,,,,,,,,,,,,,,,,,7.68086080586,,,7.39694656489,,,,,,,,7.20618556701,,,,,7.39694656489,,,,,,,,,,,,,,,,,,,9.16176470588,,
1353,G3200030005714,,5.125,6.60714285714,4.83333333333,,,,,,,,,,,,,8.74107142857,,,,3.0,1.5,,,,,,,,,,,,,,,,5.38095238095,,,,4.77777777778,,,,,,,,,8.74107142857,,,,,,4.88888888889,11.6666666667,,,,,,5.63636363636,,,,,,,,8.11724137931,,,,,5.125,,5.53846153846,,,,,,5.63636363636,,,,,5.0,,5.0,,,,,7.54545454545,,,8.57407407407,8.8115942029,,,,,9.84615384615,,,,,,,,,,,,,1.5,3.0,5.75,,,5.63636363636,,,,,6.2,6.2,,,6.2,,3.75,,5.75,5.0,,,,,,7.54910714286,,4.66666666667,7.18181818182,,11.6666666667,5.75,,5.1724137931,,,,,,,,,8.8115942029,,,,,,,,,,,,,,,,,,,,
1354,G3200030005715,,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,G3200030005803,,27.6666666667,8.32203389831,6.32558139535,4.77777777778,5.375,,8.17647058824,,,,,,,10.4,,,5.57142857143,,,9.71341463415,7.42105263158,,,,,,6.22727272727,,8.75,,,,10.4,,,,,,,,,,6.53846153846,,,,9.42307692308,,7.93023255814,,,,,,,,7.75,,,,6.0,,,,7.93023255814,9.42307692308,5.57142857143,,,6.0,9.78813559322,,10.4,,,,,11.527027027,,,9.0303030303,,5.375,,,,,6.55555555556,,16.0,4.77777777778,,,,,7.0,,,9.48562300319,,,,,,7.0,,8.16,,,,,,,,,,,5.20833333333,9.71341463415,4.0,5.375,,,27.6666666667,,,5.78260869565,7.4,7.4,7.4,7.4,6.86206896552,,9.48562300319,,4.0,8.75,,14.4666666667,4.77777777778,,,8.99805068226,,9.42307692308,,,,4.0,,7.55172413793,8.16,,,,,14.4666666667,,,,,,,,,,,,,,,,,,,6.28571428571,,9.48562300319,,
1356,G3200030005804,,9.35135135135,9.32930513595,4.616,4.47368421053,,,,9.23157894737,8.86645962733,,,7.30769230769,,4.46875,,7.64705882353,6.0,8.83333333333,,12.1333333333,9.65591397849,17.7142857143,,,,,4.74074074074,,8.04441041348,,,,3.35,,5.59090909091,,,,,9.40909090909,9.83333333333,,,7.33333333333,6.47058823529,,8.69117647059,7.5,,,,,,7.12820512821,,,,10.5142857143,,,7.92857142857,6.47058823529,7.125,8.05882352941,9.08,6.66233766234,6.0,9.64516129032,,,8.7249466951,,3.35,7.875,,,,,8.22222222222,8.96666666667,10.6111111111,,,7.57432432432,,,,3.66666666667,,,4.64864864865,10.373549884,7.45454545455,7.45454545455,,5.91489361702,5.52380952381,,8.58865248227,8.30042918455,8.0,3.73333333333,,,8.59183673469,13.0636363636,13.6666666667,10.1960784314,9.22222222222,5.2,,,7.82295081967,,7.5,,,13.6666666667,12.1333333333,,,4.02409638554,7.04166666667,,9.07407407407,,,,,6.5,,6.5,,7.0,,,,12.3620689655,,4.60606060606,4.11111111111,5.5,8.38643533123,,5.0,,,4.66666666667,,,7.16822429907,,,13.1894736842,11.2916666667,10.0,9.575,10.0,9.88663967611,8.30042918455,,,9.575,7.0396039604,9.0,,,,8.22222222222,,6.45454545455,,,,,,,,10.4736842105,11.125
1357,G3200030005805,,14.6111111111,5.25333333333,4.61538461538,,,,5.5,,8.68817204301,,,,,,,9.88719512195,,,,7.58252427184,8.56398104265,,,,6.92105263158,6.92105263158,,,4.8,,,,,,6.42857142857,,7.38333333333,,,,,,4.9,8.69230769231,6.26829268293,7.07317073171,,8.69230769231,10.0,,,,,,,4.0625,5.57142857143,,,,6.42857142857,7.56097560976,,,7.35714285714,5.70588235294,,15.8571428571,,,9.04968944099,7.0,,,7.30701754386,13.8181818182,,7.25384615385,,6.65517241379,9.79213483146,9.10344827586,,8.18604651163,,6.77777777778,,6.62790697674,,,6.16666666667,,,,,9.06666666667,,,6.61395348837,7.66666666667,6.96296296296,,,,7.18181818182,,7.5,7.71111111111,,,,,6.04545454545,,2.0,,,7.64615384615,7.58252427184,,,,,,,,4.33333333333,,4.33333333333,,,4.33333333333,,5.1,,,5.8,,,,,,7.52667682927,,,6.07913669065,,,,,7.16184971098,6.04081632653,,,,8.47619047619,,6.63636363636,7.78238341969,,11.1111111111,13.8888888889,4.53846153846,,,,,6.92105263158,15.8571428571,,,,,,,4.33333333333,,7.78238341969,,
1358,G3200030005806,,,,,6.78947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.78947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,G3200030005807,,,,,,,,,,,,,,,,,,,,,,6.23076923077,,,,,,,,,,,,,,,,,,,,,,6.23076923077,,6.23076923077,,,,,,,,,,,6.23076923077,,,,,,,,,,,,,,,6.23076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7213114754,,,,,,,,,,,,,,8.18181818182,8.62,,,,,,,,,,,,,,,,,,,,12.7213114754,,,,,,,,,10.7860262009,,8.77142857143,,,,,,6.23076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,G3200030005808,,20.0,,,20.5,,,,,,,,,,3.9375,4.37142857143,,4.16666666667,,,,7.6875,,,3.9375,,,,,7.51256281407,,,,,,,,,9.375,,,5.73170731707,10.2,5.0,12.0,,,,10.0666666667,,,,,,9.07692307692,3.71428571429,4.85714285714,,15.0,,,,,,,13.5416666667,4.09090909091,4.16666666667,20.0,,,5.45890410959,,,10.4545454545,,,,5.75,20.0,11.2857142857,,,,9.03571428571,,,,,,,14.7777777778,,,,,5.32432432432,,,,,,8.33333333333,,,11.0,,,,,,,,,,,,,4.83333333333,,,,,8.08695652174,,,,,,,,,,,,,,,,,20.5,,,7.33333333333,,4.09090909091,,,,,13.5416666667,11.5806451613,9.4,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,
1361,G3200030005809,,6.5,5.4,5.97674418605,6.90909090909,,,11.4285714286,,,,,,,,,,,,,7.58695652174,8.26829268293,,,,,,8.18518518519,,,8.18518518519,,,,,11.4285714286,,,,,,,,4.25,,,8.65217391304,,,,,,,,16.0,,,6.6,8.33333333333,,,11.2708333333,5.42857142857,,,,5.5,3.875,6.5,,,8.69105691057,,,,,,,,6.5,,,,,14.0277777778,,20.0,,,,,8.92307692308,,7.55555555556,7.55555555556,8.25,,,3.0,8.38157894737,7.25910931174,,8.84033613445,,,6.47058823529,4.09090909091,,,5.0,,,,,,,,,,7.58695652174,4.75,,,,,,,,,,,,9.5,11.875,11.2898550725,,,,,,6.90909090909,,,8.50298210736,,11.85,,6.25,,4.75,,10.2777777778,7.77777777778,,,,,8.68571428571,,5.14492753623,7.25910931174,,,,7.25742574257,,,,,6.5,,,,6.25,8.84033613445,12.8235294118,9.5,,,,
1362,G3200030005811,7.75,10.0444444444,6.93236714976,6.00826446281,6.77777777778,,,,,9.125,,,,6.32352941176,7.00854700855,,10.6923076923,8.33333333333,,8.27777777778,5.74,7.68120805369,12.8571428571,7.0,,,,6.89285714286,6.57446808511,7.17341040462,6.94444444444,,,6.625,,,,6.44,9.66666666667,,,6.1875,,8.61538461538,4.6,4.25,8.69696969697,6.85106382979,6.54545454545,,24.8,9.66666666667,8.30769230769,,6.0,,6.57692307692,3.5,,,,,5.94117647059,14.0,6.0,7.75,6.87250996016,8.33333333333,11.4193548387,,,8.03278688525,3.0,4.6,5.33333333333,7.14084507042,,,10.652173913,12.7333333333,8.59722222222,6.39130434783,,,8.896,5.6,5.25,,3.0,2.16666666667,,5.7962962963,,,,5.70588235294,8.17894736842,,,7.0782122905,12.2028985507,,7.09473684211,,,6.20454545455,,,5.33333333333,8.69696969697,3.2,,,5.43820224719,,,2.0,,7.85555555556,5.74,4.75,,,14.0,,,,,,,,,6.6,,6.19375,,5.2,5.3125,12.25,6.09090909091,6.83333333333,4.66666666667,,7.05833333333,6.57446808511,6.96511627907,7.91743119266,,9.35,5.2,,9.3724137931,8.87022900763,,10.2307692308,,7.0,6.04545454545,,12.2028985507,12.2028985507,,,5.61111111111,5.6,,5.76271186441,12.8571428571,,,,,,14.0,6.57446808511,,6.6,,,7.75,12.90625
1363,G3200030005813,,15.1481481481,,11.9333333333,15.5454545455,,,,7.47619047619,,,,,4.375,4.26666666667,,7.51219512195,,,,12.4916666667,8.91712707182,,,,,,,,7.16666666667,,,,4.2,,,,,5.0,,,16.5104166667,,6.86274509804,,,6.04166666667,,8.5,,,,,,5.29411764706,,,1.5,8.0,,,7.3125,6.51612903226,,,7.66666666667,5.81818181818,8.85714285714,15.1481481481,,,13.1632653061,,4.2,8.5,,,,7.51219512195,,9.2641509434,6.86666666667,,,6.90566037736,,,,,,,15.5454545455,,,,,,,7.5,,9.171875,,,,,3.0,12.89,,,,,11.9576271186,7.66666666667,6.16666666667,6.5,,,,8.17391304348,12.4916666667,,,,,,,8.0,,,,,,11.7083333333,,,,,12.1428571429,,,15.5454545455,,,9.38741721854,,4.2,,,,,,7.66666666667,6.6125,,,8.0,,6.2,,,8.78444444444,,14.3333333333,6.16666666667,,,4.375,,,8.75,,,,,,7.3125,11.7083333333,,,,
1364,G3200030005822,,13.5555555556,7.28070175439,,,,,,,,,,,,3.66666666667,,,6.44444444444,,,,2.0,,6.04545454545,,,,,,5.29508196721,,,,,,,5.29508196721,6.94545454545,,,,5.84210526316,,3.66666666667,,,,,8.25,,,,,,,5.88235294118,,,,,,6.0,,,,,,6.44444444444,15.125,,,7.96356275304,,3.66666666667,,,,,5.0,,,2.0,,,8.25,15.0,,,,,,8.66666666667,,,,,7.69444444444,,,,,,9.56603773585,7.0,,,,,,,,,,8.22794117647,,,,,,,,,,,15.25,,,,7.86363636364,7.86363636364,,,7.86363636364,,5.12162162162,11.8181818182,,,15.2,,,,,7.18052738337,,9.56603773585,,,,,,6.04545454545,,,15.0,,6.04545454545,,,,,,,,,,,,,,,,,,,,,,,,
1365,G3200030005823,,10.8333333333,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.5,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8333333333,6.25,4.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,G3200030005824,,,,,8.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,G3200030005825,,4.2,,5.23076923077,6.86666666667,,,,,,,,5.33333333333,6.7,8.30188679245,,,,6.89558232932,,4.98076923077,9.4356846473,,,,,,7.0,,5.25,,,,,3.83333333333,,,,5.0,,,8.96,,14.0769230769,,,12.2280701754,,5.0,,8.65833333333,,10.5555555556,4.73076923077,,6.375,,4.0,12.2857142857,,,7.5,8.8125,,,6.125,4.90196078431,,4.2,,2.16666666667,8.7962962963,,15.6,5.0,,,,10.25,,12.4222222222,9.61538461538,13.75,,6.8,,,,,,,6.21951219512,5.0,,,10.7142857143,9.25316455696,,,6.67452830189,10.1764705882,,,,,6.04545454545,,8.86363636364,7.2,,,9.07843137255,,7.27102803738,,,,,8.43902439024,4.98076923077,,,,,,,,,6.16279069767,7.34375,,,7.34375,7.5,4.08695652174,,,,,5.23076923077,6.86666666667,,,7.21688034188,,,,,,,6.125,6.82608695652,13.6052631579,,,12.2857142857,6.125,4.73076923077,,,,,9.62790697674,5.42857142857,,,,,,,,,,,,,8.30188679245,,,,
1368,G3200030005826,,12.0,4.57894736842,,5.2,,,,12.0,,,,,,,,,4.28571428571,,11.6,5.81147540984,7.075,,13.75,,,,,,3.14285714286,,,,,,,,5.21538461538,8.33333333333,,,,,4.83333333333,,,,,,,7.0,,,,,,,7.25,10.6666666667,,,,,,,,3.35,4.28571428571,12.0,,,6.04424778761,,,,,,,5.4,,6.76666666667,7.39423076923,7.125,,10.0,,,,,,,4.66666666667,,,6.25,,5.65384615385,,,8.79215686275,8.48745519713,,,,,8.86666666667,,6.66666666667,,,,,,13.5,,,,,6.15217391304,5.81147540984,8.33333333333,,,,,,12.0,,,,,,,,8.38720538721,,8.33333333333,8.33333333333,,4.57894736842,4.66666666667,,,7.41203178207,,6.93333333333,6.03883495146,,5.625,8.33333333333,,8.52173913043,,,7.55555555556,10.6666666667,13.75,5.81147540984,,,7.62983425414,5.0,,,4.35714285714,,,2.25,,,,10.3333333333,,,,,,,,,
1369,G3200030005827,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,5.0,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,12.5,,,,,,,,,,,9.16666666667,10.0,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,G3200030005828,,10.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,7.85714285714,,,,,7.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6666666667,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,G3200030005830,,21.0,,,15.5,,,,5.0,,,,,,,,7.94029850746,,,,,4.47058823529,,,,,,,4.70512820513,,,,,,,,,,,,,7.94029850746,,9.85714285714,,,,,,,,,,,,,,4.8,4.0,,,5.0,,,,8.38888888889,4.77777777778,,21.0,,,7.52995391705,,,,,,,,21.7777777778,,,,,,,,,,,,15.5,,,,,6.59210526316,,,,,5.25,7.94029850746,,,4.8,,,,,,,,,,,,,4.47058823529,,,,,,,,5.0,,9.26136363636,9.26136363636,9.26136363636,,9.26136363636,,4.0,,,,,,15.5,,,4.496,,4.77777777778,,,,,,7.81818181818,,,,,,,,,4.70512820513,,,,,,,,,17.5,,,,,,,,,,8.38888888889,
1372,G3200030005831,,11.9873417722,,,,,,,,,,,,,6.625,,,,,,10.2,,,,7.75,,,,,6.76470588235,,,,4.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,,,,6.76470588235,,,,,,,4.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,11.9873417722,,,7.5,,7.5,,,7.5,,,,,,,,,,,6.76470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,G3200030005832,,24.0,,7.24193548387,,,,,,,,,,,,,,,,,6.14285714286,,6.14285714286,,,,,7.24193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14285714286,,,,,,,,,,,,,,,,,,,,,,,,7.24193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,G3200030005833,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5833333333,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5833333333,,,,3.2,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,3.5,,,,,,,,17.5833333333,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,17.5833333333,
1375,G3200030005834,,10.6511627907,6.71666666667,6.3612565445,,,,,8.58176100629,15.0,,,,3.84615384615,4.16129032258,4.32352941176,4.70588235294,8.66666666667,,,7.52631578947,6.9512195122,6.51785714286,,,,,,6.08187134503,6.08695652174,,,,5.8,,,,,,,,4.68181818182,,6.375,,,,,,,7.7,,6.72727272727,,,,,,,,,7.02008032129,7.3,,,,4.98969072165,8.66666666667,,5.0,5.0,7.77338129496,4.91666666667,5.8,,,,,4.70588235294,,,6.3023255814,,,6.25,,,,4.91666666667,,,8.66666666667,,6.99047619048,6.95515695067,,,15.0,,,,,,,,4.5,9.11627906977,,,,,,,5.71649484536,,,,9.71428571429,7.3,7.62413793103,,,,6.25,,6.625,,8.44444444444,9.36363636364,9.36363636364,,,9.36363636364,,7.368,,,,,,8.66666666667,,,6.9350372737,,7.53125,9.29901960784,4.5,,,,8.65432098765,7.3,,,,9.05833333333,7.368,,9.29901960784,,,,4.0,,,3.84615384615,,,,6.38461538462,,,9.54545454545,,7.57692307692,,,,,
1376,G3200030005836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,G3200030005837,,9.86363636364,7.44578313253,7.46804123711,,,,,,,,,,,,,8.52631578947,,,,,6.49350649351,,8.0,,,,7.46804123711,,,,,,,,,,5.27777777778,,,,4.14285714286,,5.83333333333,,5.83333333333,,12.0,9.4,,8.52631578947,,,,,,5.83333333333,1.54545454545,,5.0,,,,8.0,,,3.83333333333,5.0,8.93103448276,,,6.00806451613,,,11.4285714286,,,,6.04761904762,8.93103448276,10.4545454545,5.9375,,5.81818181818,8.10526315789,,,,5.81818181818,10.0,,8.33333333333,4.75,,,,6.0,,5.0,11.6304347826,8.46753246753,,4.57142857143,,,5.1,,,,,,,,,,5.0,,,5.21052631579,,6.8,,,8.0,11.6666666667,,,,4.63157894737,4.63157894737,4.63157894737,,4.63157894737,,4.77777777778,,6.8,8.63636363636,,,,,,7.72243940579,,3.83333333333,,,,6.8,,6.75675675676,,,,,8.0,,,7.46804123711,8.46753246753,9.5,,,,,,,,,,4.0,,,,,,,,,
1378,G3200030005838,,,,7.48780487805,,,,,,,,,,,,,,,,,4.2,7.76470588235,,,,,,,,,,,,,,,,,,,,10.696969697,,,,,,,,,,,,,,,,10.3333333333,,,,4.63636363636,,,,,,,,,,10.696969697,,,,,,,,,,,,,,,,,,,,5.0,,,4.5,,,,,,,,,,,10.3333333333,,,,,,,,,,,,,7.76470588235,4.2,,,,,,4.5,,,5.93939393939,5.93939393939,,,5.93939393939,5.0,4.7358490566,,,,,,,,,5.45864661654,,4.30769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93939393939,,,,
1379,G3200030005839,,5.8,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,6.33333333333,6.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,G3200030005840,,8.8064516129,12.1111111111,6.50331125828,,,,,5.6,,,,,,,,,,,,7.74468085106,7.36,,,,,,,,,,,,,8.0,,,,,,,,,,,,7.36,,,,,,,,10.7142857143,,,,4.85714285714,,,10.0281690141,,,,,,,7.33333333333,,,4.71428571429,,,,,,,,7.2,,,,,9.0,,,,8.14285714286,8.0,,7.99259259259,,,,,5.85714285714,,,6.55555555556,,,,,,8.0,7.74468085106,,,,,,,,,,,,,7.74468085106,,8.14285714286,,,11.6428571429,12.2727272727,,5.71428571429,,5.71428571429,,,5.71428571429,6.37037037037,12.3333333333,,,5.0,,,7.75,,,7.61809045226,,,6.50331125828,,,,,8.17647058824,,,,5.0,,,,6.50331125828,,,,,,,,,,7.2,,,,,,,,,,,
1381,G3200030005841,,8.69565217391,,,,,,,9.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66666666667,,,,,,,,,,,,,,,7.51162790698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.66666666667,,,,,
1382,G3200030005842,,8.12195121951,,,,,,,9.16666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28947368421,,,,,,,,,,,,,,,8.28947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48,,,,,,,,,,,6.0,,9.16666666667,,,,,,,,,,,,,,,,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28947368421,,,,,
