,GISJOIN,TotalReviews,Accessories,Active Life,American (New),American (Traditional),Apartments,Appliances,Appliances & Repair,Arts & Crafts,Arts & Entertainment,Asian Fusion,Auto Detailing,Auto Glass Services,Auto Parts & Supplies,Auto Repair,Automotive,Bagels,Bakeries,Banks & Credit Unions,Barbeque,Barbers,Bars,Beauty & Spas,"Beer, Wine & Spirits",Bikes,Body Shops,"Books, Mags, Music & Video",Bookstores,Breakfast & Brunch,Buffets,Burgers,Cafes,Car Dealers,Car Rental,Car Wash,Carpet Cleaning,Caterers,Chicken Wings,Chinese,Chiropractors,Churches,Cinema,Coffee & Tea,Contractors,Convenience Stores,Cosmetic Dentists,Cosmetics & Beauty Supply,Day Spas,Delis,Dentists,Department Stores,Desserts,Diners,Discount Store,Dive Bars,Doctors,Donuts,Drugstores,Dry Cleaning & Laundry,Education,Electronics,Ethnic Food,Event Planning & Services,Eyelash Service,Eyewear & Opticians,Family Practice,Fashion,Fast Food,Financial Services,Fitness & Instruction,Florists,Flowers & Gifts,Food,Furniture Stores,Gas & Service Stations,General Dentistry,Gluten-Free,Golf,Greek,Grocery,Gyms,Hair Removal,Hair Salons,Hair Stylists,Hardware Stores,Health & Medical,Health Markets,Heating & Air Conditioning/HVAC,Hobby Shops,Home & Garden,Home Cleaning,Home Decor,Home Services,Hot Dogs,Hotels,Hotels & Travel,IT Services & Computer Repair,Ice Cream & Frozen Yogurt,Indian,Insurance,Italian,Japanese,Jewelry,Juice Bars & Smoothies,Landscaping,Latin American,Local Services,Lounges,Makeup Artists,Massage,Massage Therapy,Medical Centers,Mediterranean,Men's Clothing,Mexican,Middle Eastern,Mobile Phones,Movers,Music Venues,Nail Salons,Nightlife,Notaries,Nurseries & Gardening,Oil Change Stations,Optometrists,Parks,Party & Event Planning,Performing Arts,Pet Boarding/Pet Sitting,Pet Groomers,Pet Services,Pet Stores,Pet Training,Pets,Photographers,Pizza,Plumbing,Printing Services,Professional Services,Public Services & Government,Pubs,Real Estate,Real Estate Services,Religious Organizations,Restaurants,Salad,Sandwiches,Seafood,Self Storage,Sewing & Alterations,Shipping Centers,Shoe Stores,Shopping,Skin Care,Southern,Specialty Food,Specialty Schools,Sporting Goods,Sports Bars,Sports Wear,Steakhouses,Sushi Bars,Tanning,Tattoo,Tex-Mex,Thai,Thrift Stores,Tires,Tobacco Shops,Toy Stores,Trainers,Transportation,Urgent Care,"Used, Vintage & Consignment",Vape Shops,Vegetarian,Venues & Event Spaces,Veterinarians,Vietnamese,Wine Bars,Women's Clothing,Yoga
1772,G4200030476200,30,,,0.0333333333333,0.0666666666667,,,,,,,,,0.0333333333333,,0.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333,,,,,,0.0333333333333,0.0333333333333,,,,,,,,,,,,,,,,,,,,,0.0333333333333,,,,,,0.0333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333,,,,,,,,,0.133333333333,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333,,,,,,,,,,,,,,
1773,G4200030477100,135,,0.00740740740741,,0.00740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00740740740741,0.00740740740741,,,,0.00740740740741,,,,,,,,,,0.00740740740741,,,,,,,,,,,,,,0.00740740740741,,,,,,0.00740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00740740740741,,,,,,0.00740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00740740740741,,,,,,,,,0.0296296296296,,0.00740740740741,,,,,0.00740740740741,0.00740740740741,,,,,,,,0.0148148148148,0.00740740740741,,,,,,,,,,,,,,,,,,,,
1774,G4200030477200,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,0.046511627907,,,,,,,,,,,,,,,,,,,,,,,,,0.0232558139535,,,,,,,,,,,,,,,,,0.046511627907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0697674418605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,G4200030477300,16,,,0.0625,,,,,,,,,,,,0.0625,,,,,,0.0625,0.0625,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,G4200030478100,125,,0.008,,,,,,,,,,,,,0.008,,,0.008,0.008,,,,,,,,,,,0.016,0.008,,,,,,0.008,0.008,,,,0.024,,0.008,,,,,,,,,,,,0.008,0.008,,,,,,,,,,0.008,0.008,0.008,,,0.048,,0.008,,,,,0.016,,,,,,,,,,,,,0.008,,,,,,0.008,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,,,,,,0.008,,,0.088,0.008,0.008,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008
1777,G4200030478200,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416666666667,,,,,,,,,,,,,,0.0416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,G4200030479000,57,,,0.0175438596491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0175438596491,,,,,,,,,,,,,,,,,,,,,0.0175438596491,,,,,,,,,,,,,,,,,,,,,,,,,0.0175438596491,,,,,,,,,,,,,,,0.0175438596491,,,0.0175438596491,,,,,,,,,,,,,,,,,,,,0.0175438596491,,,,,,,,,0.0526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,G4200030480102,3,,,,,,,,,0.333333333333,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,G4200030480200,16,,,0.0625,,,,,,,,,,,0.0625,0.0625,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,G4200030480400,5,,,,0.2,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,G4200030481000,12,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,G4200030482500,497,0.00201207243461,,0.00201207243461,0.00201207243461,,,,,0.00603621730382,0.00201207243461,,,,0.00201207243461,0.00603621730382,,0.00201207243461,,0.00201207243461,,0.00201207243461,,,,0.00201207243461,,,,,0.00402414486922,,,,0.00201207243461,,,,0.00402414486922,,,0.00201207243461,0.00201207243461,,0.00201207243461,,,,,,,,,,,,,,,,,,0.00201207243461,,,,0.00402414486922,,,,,,0.010060362173,,0.00201207243461,,0.00201207243461,,,,,,,,,,,,,,,,,,0.00201207243461,0.00201207243461,,0.00201207243461,,,0.00201207243461,,0.00201207243461,,,,,,,,,,,,,,,,,,0.00201207243461,,,,,,,,,,,,,,,,,,,,,,,,0.0201207243461,0.00201207243461,0.00201207243461,,,,,,0.010060362173,,,,,,,,0.00201207243461,,,,,0.00201207243461,,,,,,,,,,,,,0.00201207243461,,,
1784,G4200030483800,962,,0.0010395010395,0.00519750519751,0.00519750519751,,,,,0.002079002079,,0.0010395010395,,,,0.002079002079,,,,0.0010395010395,,0.0031185031185,0.002079002079,,,0.0010395010395,0.002079002079,0.0010395010395,0.002079002079,0.0010395010395,0.002079002079,0.0010395010395,,,0.0010395010395,,,,,,,,,,0.0010395010395,,0.002079002079,,,,0.00519750519751,,0.0010395010395,0.0010395010395,,,,0.0010395010395,,,0.0010395010395,,0.0010395010395,,,,0.010395010395,0.002079002079,,0.0010395010395,,,0.0031185031185,0.0010395010395,,,0.0010395010395,,,0.0010395010395,0.0010395010395,,,,,0.0010395010395,,,,0.002079002079,,,0.0010395010395,,0.0010395010395,0.002079002079,,,,,,0.0010395010395,,,,,,,,,,,,0.0031185031185,0.0010395010395,,0.0010395010395,,,,0.004158004158,,,0.0010395010395,0.0010395010395,,,,,0.0010395010395,0.0010395010395,0.0010395010395,0.0010395010395,0.0010395010395,,0.0010395010395,,,0.0010395010395,,0.0010395010395,,,,0.02079002079,,,0.0010395010395,,,,0.002079002079,0.0197505197505,,0.0010395010395,,,0.0010395010395,,0.0010395010395,0.0010395010395,,,,,,,,,,,0.0010395010395,,,,,,,,,0.002079002079,
1785,G4200030484300,82,,,,,,,,0.0121951219512,0.0365853658537,,,,,,0.0121951219512,,,,,,0.0121951219512,,,,,,,,,0.0121951219512,,,,0.0121951219512,,,,,,,,,,,,,,,,0.0121951219512,,,,,,,,,,0.0121951219512,,,,,,0.0121951219512,0.0121951219512,,,,,0.0121951219512,,,,,,,,,,,,0.0121951219512,,,,0.0121951219512,0.0121951219512,,,0.0121951219512,,,,,,,,,,,,,,,,,,,,,,,,0.0121951219512,,0.0121951219512,,0.0243902439024,,0.0121951219512,,,,,,,,,,,,,0.0121951219512,,,,0.0121951219512,0.0121951219512,,,,0.0243902439024,,,,,,,,0.0487804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,G4200030484500,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222222222222,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,G4200030484600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,
1788,G4200030487000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,0.111111111111,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,G4200030488200,123,,0.0406504065041,,0.0162601626016,,,,,,,,,,,,,,,,,,,,,,,,,,0.0162601626016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00813008130081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00813008130081,,,,,,,,,0.0325203252033,,0.00813008130081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,G4200030488300,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454545454545,,,,,,,0.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,,,,,,,,,,,,0.0909090909091,,,,,,,,,0.181818181818,,,,,,,,0.0454545454545,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,,,,,,
1791,G4200030488400,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666666666667,0.0666666666667,,,,,,,,,,,,,0.0666666666667,,,,,,,,,,,0.0666666666667,,,,,,,,,,,,,,,,,,0.0666666666667,,,,,,,,,0.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,G4200030488500,60,,,,0.0333333333333,,,,,,,,,,,0.0333333333333,,,,,,0.0166666666667,,,0.0166666666667,,,,,,,,,,,,,,,,,,,,0.0166666666667,,,,,,,,0.0166666666667,,,,,,,,,,,,,,,,,,,,0.0166666666667,,0.0166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166666666667,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,0.0166666666667,,,,,0.0166666666667,,,,,0.0166666666667,0.0166666666667,,0.0166666666667,,,,,,,0.0166666666667,,,,,,,,,,,,,,
1793,G4200030488600,20,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,
1794,G4200030512900,10,,,0.1,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,G4200030513800,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,G4200030514000,9,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,G4200030515100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.222222222222,,,,,,,,,0.222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,G4200030515200,10,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.1,,,0.1,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,G4200030515300,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,0.0192307692308,0.0192307692308,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,0.0192307692308,,,,,,0.0192307692308,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,0.0769230769231,,0.0192307692308,,,,,,0.0384615384615,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,,
1800,G4200030515401,377,,,,0.0026525198939,,,,,,,,,,,0.0026525198939,,0.0026525198939,,,,0.0053050397878,0.0026525198939,0.0026525198939,,,,,,,,,,,,,0.0026525198939,,0.0026525198939,,,,0.0053050397878,,,,,0.0026525198939,,,,0.0026525198939,,,,,,,0.0053050397878,,,,0.0026525198939,,,,,0.0026525198939,,,,,0.0132625994695,,0.0026525198939,,,,,,,,,,,0.0026525198939,,,,,,,,0.0026525198939,,,,0.0026525198939,,,,,,,,,0.0053050397878,,,0.0026525198939,,,,,0.0026525198939,,,,,,0.0053050397878,,,,,,,,,0.0026525198939,0.0026525198939,,,0.0026525198939,,,,,,,0.0026525198939,,,,0.0132625994695,,,,,,,,0.0026525198939,,,,,,,,,,,,0.0026525198939,,,,,,,,,,,,,,,,,
1801,G4200030516100,475,,0.00421052631579,0.00210526315789,0.00421052631579,,,,,0.00210526315789,,,,,,0.00210526315789,,,,,,0.00210526315789,,0.00210526315789,,,,,0.00210526315789,,0.00421052631579,,,,,,,,,0.00210526315789,,0.00210526315789,0.00210526315789,,0.00210526315789,,,,,0.00210526315789,0.00210526315789,,,,,,,,,,,,,,,,0.00421052631579,0.00210526315789,,0.00210526315789,,0.00210526315789,0.00631578947368,,0.00210526315789,0.00210526315789,,,,,0.00210526315789,,,,,0.00421052631579,,,,,,,,,,,,,,,0.00210526315789,,,,,,0.00210526315789,,,,,,,,,,,,,,0.00210526315789,,,,,,,,,,,,,,,,,,,,,,,,0.0189473684211,,,,,,,,0.00842105263158,,,,,,0.00210526315789,,,,,,,0.00631578947368,,,0.00210526315789,,,,,0.00210526315789,,0.00210526315789,,,,,,
1802,G4200030516200,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322580645161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0322580645161,,,,,,,,,,,,,,,,,,,,,0.0322580645161,,,,,,,,,,,,,,,,
1803,G4200030517000,8,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,G4200030518001,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303,,,,,,,,,,,0.030303030303,,,,,,,,,,,,,0.030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030303030303,,,,,,,,,0.030303030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,G4200030519000,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,G4200030523100,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619,,,,,,,,,,,,,,,,,,,,,0.047619047619,,,,,,,,,,,0.047619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619,,,,
1807,G4200030523800,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090909091,,,,,,,,,,0.0909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,G4200030551900,6,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,G4200030560400,12,,,,,,,,,,,,,,,0.0833333333333,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,0.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,G4200030560500,52,,,,,,,,,,,,,,0.0192307692308,0.0192307692308,,,,,,,0.0192307692308,,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,G4200030560600,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,G4200030561100,6,,,,,,,,,,,,,,0.166666666667,0.333333333333,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,
1813,G4200030561200,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,G4200030561600,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,G4200030561900,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166666666667,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,G4200030562000,612,,,0.0016339869281,0.0016339869281,0.0016339869281,,,,0.00326797385621,0.0016339869281,,,,0.0016339869281,0.0016339869281,,,,,,0.00653594771242,0.0016339869281,,,,,,,,,0.0016339869281,,0.00326797385621,,,,,0.00326797385621,,,0.0016339869281,0.0016339869281,,,,,,,,,,,,0.0016339869281,,,0.0016339869281,0.0016339869281,,,,,,,,,0.0016339869281,,,,,0.00490196078431,,,,,,,0.0016339869281,,,,,,,,,,,,,0.0016339869281,,,0.00326797385621,,,0.00326797385621,,0.00490196078431,0.0016339869281,,,,,0.0016339869281,0.0016339869281,,,,,,,,0.0016339869281,,,0.0016339869281,,0.00653594771242,,,,,,,,,,,,,,,0.0016339869281,,,,,0.0016339869281,0.0016339869281,,,0.0245098039216,,0.00326797385621,,,0.0016339869281,,,0.0016339869281,,,,,,,,,,,0.0016339869281,,,,,,,,,,,,,,,0.0016339869281,,,
1817,G4200030562300,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,G4200030562400,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277777777778,,,,,,,,,0.0138888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277777777778,,,0.0138888888889,,,,,0.0138888888889,,,,,,,,,,,,,,0.0138888888889,,,,,,,,,,,,,,,
1819,G4200030562500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,G4200030562600,69,,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0144927536232,,,,,,,,0.0144927536232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0289855072464,,,,0.0144927536232,,,,,0.0869565217391,,0.0144927536232,,,,,,0.0289855072464,,,,,,,,,,,,,,0.0144927536232,,,,,,,,,,,,,,,
